161031 11:16:12	   50 Connect	root@localhost as anonymous on 
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'current_theme' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'mods_Twenty Sixteen' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_status_options' LIMIT 1
		   57 Query	SELECT * FROM wp_users WHERE user_login = 'twarsz1414'
		   57 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (2) ORDER BY umeta_id ASC
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_key' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_salt' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_key' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_salt' LIMIT 1
		   57 Query	SELECT session_value FROM wp_woocommerce_sessions WHERE session_key = '2'
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
161031 11:17:53	   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_permalinks' LIMIT 1
		   57 Query	SELECT * FROM wp_posts WHERE ID = 4 LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		   57 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (9) ORDER BY meta_id ASC
		   57 Query	SELECT * FROM wp_posts WHERE ID = 9 LIMIT 1
		   57 Query	SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('product_type') AND tr.object_id IN (9) ORDER BY t.name ASC
		   57 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (2) ORDER BY meta_id ASC
		   57 Query	SELECT ID, post_name, post_parent, post_type
		FROM wp_posts
		WHERE post_name IN ('checkout')
		AND post_type IN ('page','attachment')
		   57 Query	SELECT * FROM wp_posts WHERE ID = 6 LIMIT 1
		   57 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND (wp_posts.ID = '6') AND wp_posts.post_type = 'page'  ORDER BY wp_posts.post_date DESC
		   57 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (6) ORDER BY meta_id ASC
		   57 Query	SELECT ID FROM wp_posts WHERE post_title = 'v3' AND post_type = 'shop_coupon' AND post_status = 'publish' ORDER BY post_date DESC LIMIT 1
		   57 Query	SELECT * FROM wp_posts WHERE ID = 38 LIMIT 1
		   57 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (38) ORDER BY meta_id ASC
161031 11:17:56	   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_calc_discounts_sequentially' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_timeout_wc_shipping_method_count_1_1477419772' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_wc_shipping_method_count_1_1477419772' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_shipping_cost_requires_address' LIMIT 1
		   57 Query	SELECT zone_id, location_code FROM wp_woocommerce_shipping_zone_locations WHERE location_type = 'postcode'
		   57 Query	SELECT zones.zone_id FROM wp_woocommerce_shipping_zones as zones
				LEFT OUTER JOIN wp_woocommerce_shipping_zone_locations as locations ON zones.zone_id = locations.zone_id AND location_type != 'postcode'
				WHERE ( ( location_type = 'country' AND location_code = 'US' ) OR ( location_type = 'state' AND location_code = 'US:CA' ) OR ( location_type = 'continent' AND location_code = 'NA' ) OR ( location_type IS NULL ) )
				ORDER BY zone_order ASC LIMIT 1
		   57 Query	SELECT * FROM wp_woocommerce_shipping_zones WHERE zone_id = 1 LIMIT 1
		   57 Query	SELECT * FROM wp_woocommerce_shipping_zone_locations WHERE zone_id = 1
		   57 Query	SELECT method_id, method_order, instance_id, is_enabled FROM wp_woocommerce_shipping_zone_methods WHERE zone_id = 1 AND is_enabled = 1 order by method_order ASC
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_flat_rate_settings' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_free_shipping_settings' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_international_delivery_settings' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_local_delivery_settings' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_local_pickup_settings' LIMIT 1
		   57 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_free_shipping_1_settings' LIMIT 1
		   57 Query	SELECT  t.*, tt.* FROM wp_terms AS t  INNER JOIN wp_term_taxonomy AS tt ON t.term_id = tt.term_id WHERE tt.taxonomy IN ('product_shipping_class') ORDER BY t.name ASC
		   57 Query	SELECT umeta_id FROM wp_usermeta WHERE meta_key = '_woocommerce_persistent_cart' AND user_id = 2
		   57 Query	SHOW FULL COLUMNS FROM `wp_usermeta`
		   57 Query	UPDATE `wp_usermeta` SET `meta_value` = 'a:1:{s:4:\"cart\";a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:88;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}}' WHERE `user_id` = 2 AND `meta_key` = '_woocommerce_persistent_cart'
		   57 Query	SHOW FULL COLUMNS FROM `wp_woocommerce_sessions`
		   57 Query	REPLACE INTO `wp_woocommerce_sessions` (`session_key`, `session_value`, `session_expiry`) VALUES ('2', 'a:24:{s:4:\"cart\";s:303:\"a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:88;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}\";s:15:\"applied_coupons\";s:19:\"a:1:{i:0;s:2:\"v3\";}\";s:23:\"coupon_discount_amounts\";s:20:\"a:1:{s:2:\"v3\";d:12;}\";s:27:\"coupon_discount_tax_amounts\";s:19:\"a:1:{s:2:\"v3\";i:0;}\";s:21:\"removed_cart_contents\";s:304:\"a:1:{s:32:\"45c48cce2e2d7fbdea1afc51c7c6ad26\";a:9:{s:10:\"product_id\";i:9;s:12:\"variation_id\";i:0;s:9:\"variation\";a:0:{}s:8:\"quantity\";i:1;s:10:\"line_total\";d:100;s:8:\"line_tax\";i:0;s:13:\"line_subtotal\";d:100;s:17:\"line_subtotal_tax\";i:0;s:13:\"line_tax_data\";a:2:{s:5:\"total\";a:0:{}s:8:\"subtotal\";a:0:{}}}}\";s:19:\"cart_contents_total\";d:88;s:5:\"total\";d:88;s:8:\"subtotal\";d:100;s:15:\"subtotal_ex_tax\";d:100;s:9:\"tax_total\";i:0;s:5:\"taxes\";s:6:\"a:0:{}\";s:14:\"shipping_taxes\";s:6:\"a:0:{}\";s:13:\"discount_cart\";d:12;s:17:\"discount_cart_tax\";i:0;s:14:\"shipping_total\";d:0;s:18:\"shipping_tax_total\";i:0;s:9:\"fee_total\";i:0;s:4:\"fees\";s:6:\"a:0:{}\";s:10:\"wc_notices\";N;s:22:\"shipping_for_package_0\";s:359:\"a:2:{s:12:\"package_hash\";s:40:\"wc_ship_e97c9317c7c713b0cc377096babe8fea\";s:5:\"rates\";a:1:{s:15:\"free_shipping:1\";O:16:\"WC_Shipping_Rate\":6:{s:2:\"id\";s:15:\"free_shipping:1\";s:5:\"label\";s:13:\"Free Shipping\";s:4:\"cost\";s:4:\"0.00\";s:5:\"taxes\";a:0:{}s:9:\"method_id\";s:13:\"free_shipping\";s:27:\"\0WC_Shipping_Rate\0meta_data\";a:1:{s:5:\"Items\";s:13:\"tp1 &times; 1\";}}}}\";s:23:\"chosen_shipping_methods\";s:33:\"a:1:{i:0;s:15:\"free_shipping:1\";}\";s:22:\"shipping_method_counts\";s:14:\"a:1:{i:0;i:1;}\";s:21:\"chosen_payment_method\";s:6:\"cheque\";s:8:\"customer\";s:479:\"a:14:{s:8:\"postcode\";s:5:\"94025\";s:4:\"city\";s:10:\"Menlo park\";s:9:\"address_1\";s:31:\"350 Sharon park drive appt i003\";s:9:\"address_2\";s:0:\"\";s:5:\"state\";s:2:\"CA\";s:7:\"country\";s:2:\"US\";s:17:\"shipping_postcode\";s:5:\"94025\";s:13:\"shipping_city\";s:10:\"Menlo park\";s:18:\"shipping_address_1\";s:31:\"350 Sharon park drive appt i003\";s:18:\"shipping_address_2\";s:0:\"\";s:14:\"shipping_state\";s:2:\"CA\";s:16:\"shipping_country\";s:2:\"US\";s:13:\"is_vat_exempt\";b:0;s:19:\"calculated_shipping\";b:1;}\";}', 1478110305)
		   57 Quit	
		   58 Connect	root@localhost as anonymous on 
		   58 Query	SET NAMES utf8mb4
		   58 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_ci'
		   58 Query	SELECT @@SESSION.sql_mode
		   58 Query	SET SESSION sql_mode='NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		   58 Init DB	wordpress
		   58 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_mods_twentysixteen' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'current_theme' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'mods_Twenty Sixteen' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_status_options' LIMIT 1
		   58 Query	SELECT * FROM wp_users WHERE user_login = 'twarsz1414'
		   58 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (2) ORDER BY umeta_id ASC
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_key' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_salt' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_key' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_salt' LIMIT 1
		   58 Query	SELECT session_value FROM wp_woocommerce_sessions WHERE session_key = '2'
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_permalinks' LIMIT 1
		   58 Query	SELECT * FROM wp_posts WHERE ID = 4 LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		   58 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (9) ORDER BY meta_id ASC
		   58 Query	SELECT * FROM wp_posts WHERE ID = 9 LIMIT 1
		   58 Query	SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('product_type') AND tr.object_id IN (9) ORDER BY t.name ASC
		   58 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (2) ORDER BY meta_id ASC
		   58 Query	SELECT ID, post_name, post_parent, post_type
		FROM wp_posts
		WHERE post_name IN ('checkout')
		AND post_type IN ('page','attachment')
		   58 Query	SELECT * FROM wp_posts WHERE ID = 6 LIMIT 1
		   58 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND (wp_posts.ID = '6') AND wp_posts.post_type = 'page'  ORDER BY wp_posts.post_date DESC
		   58 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (6) ORDER BY meta_id ASC
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_ship_to_destination' LIMIT 1
		   58 Query	SELECT ID FROM wp_posts WHERE post_title = 'v3' AND post_type = 'shop_coupon' AND post_status = 'publish' ORDER BY post_date DESC LIMIT 1
		   58 Query	SELECT * FROM wp_posts WHERE ID = 38 LIMIT 1
		   58 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (38) ORDER BY meta_id ASC
161031 11:17:59	   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_calc_discounts_sequentially' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_timeout_wc_shipping_method_count_1_1477419772' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_wc_shipping_method_count_1_1477419772' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_shipping_cost_requires_address' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_signup_and_login_from_checkout' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_guest_checkout' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_username' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_password' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_tax_display_cart' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_simplify_commerce_settings' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_gateway_order' LIMIT 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_bacs_accounts' LIMIT 1
		   58 Query	SELECT * FROM wp_woocommerce_payment_tokens WHERE user_id = 2 AND is_default = 1
		   58 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_terms_page_id' LIMIT 1
		   58 Quit	
161031 11:18:20	   59 Connect	root@localhost as anonymous on 
		   59 Query	SET NAMES utf8mb4
		   59 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_ci'
		   59 Query	SELECT @@SESSION.sql_mode
		   59 Query	SET SESSION sql_mode='NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		   59 Init DB	wordpress
		   59 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_mods_twentysixteen' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'current_theme' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'mods_Twenty Sixteen' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_status_options' LIMIT 1
		   59 Query	SELECT * FROM wp_users WHERE user_login = 'twarsz1414'
		   59 Query	SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (2) ORDER BY umeta_id ASC
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_key' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'logged_in_salt' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_key' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'auth_salt' LIMIT 1
		   59 Query	SELECT session_value FROM wp_woocommerce_sessions WHERE session_key = '2'
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_permalinks' LIMIT 1
		   59 Query	SELECT * FROM wp_posts WHERE ID = 4 LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (9) ORDER BY meta_id ASC
		   59 Query	SELECT * FROM wp_posts WHERE ID = 9 LIMIT 1
		   59 Query	SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON tt.term_id = t.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id  WHERE tt.taxonomy IN ('product_type') AND tr.object_id IN (9) ORDER BY t.name ASC
		   59 Query	SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN (2) ORDER BY meta_id ASC
		   59 Query	SELECT ID, post_name, post_parent, post_type
		FROM wp_posts
		WHERE post_name IN ('checkout')
		AND post_type IN ('page','attachment')
		   59 Query	SELECT * FROM wp_posts WHERE ID = 6 LIMIT 1
		   59 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND (wp_posts.ID = '6') AND wp_posts.post_type = 'page'  ORDER BY wp_posts.post_date DESC
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (6) ORDER BY meta_id ASC
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_signup_and_login_from_checkout' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_enable_guest_checkout' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_username' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_registration_generate_password' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_ship_to_destination' LIMIT 1
		   59 Query	SELECT ID FROM wp_posts WHERE post_title = 'v3' AND post_type = 'shop_coupon' AND post_status = 'publish' ORDER BY post_date DESC LIMIT 1
		   59 Query	SELECT * FROM wp_posts WHERE ID = 38 LIMIT 1
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (38) ORDER BY meta_id ASC
161031 11:18:23	   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_calc_discounts_sequentially' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_timeout_wc_shipping_method_count_1_1477419772' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = '_transient_wc_shipping_method_count_1_1477419772' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_shipping_cost_requires_address' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_terms_page_id' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_simplify_commerce_settings' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_gateway_order' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_bacs_accounts' LIMIT 1
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_hold_stock_minutes' LIMIT 1
		   59 Query	SELECT SUM( order_item_meta.meta_value ) AS held_qty
							FROM wp_posts AS posts
							LEFT JOIN wp_woocommerce_order_items as order_items ON posts.ID = order_items.order_id
							LEFT JOIN wp_woocommerce_order_itemmeta as order_item_meta ON order_items.order_item_id = order_item_meta.order_item_id
							LEFT JOIN wp_woocommerce_order_itemmeta as order_item_meta2 ON order_items.order_item_id = order_item_meta2.order_item_id
							WHERE 	order_item_meta.meta_key   = '_qty'
							AND 	order_item_meta2.meta_key  = '_product_id' AND order_item_meta2.meta_value  = 9
							AND 	posts.post_type            IN ( 'shop_order','shop_order_refund' )
							AND 	posts.post_status          = 'wc-pending'
							AND		posts.ID                   != 0
		   59 Query	START TRANSACTION
		   59 Query	SELECT   wp_posts.* FROM wp_posts  WHERE 1=1  AND wp_posts.post_name = 'order-oct-31-2016-0618-pm' AND wp_posts.ID NOT IN (0) AND wp_posts.post_type IN ('post', 'page', 'attachment', 'product') AND ((wp_posts.post_status = 'trash'))  ORDER BY wp_posts.post_date DESC
		   59 Query	SELECT post_name FROM wp_posts WHERE post_name = 'order-oct-31-2016-0618-pm' AND post_type = 'shop_order' AND ID != 0 LIMIT 1
		   59 Query	SHOW FULL COLUMNS FROM `wp_posts`
		   59 Query	INSERT INTO `wp_posts` (`post_author`, `post_date`, `post_date_gmt`, `post_content`, `post_content_filtered`, `post_title`, `post_excerpt`, `post_status`, `post_type`, `comment_status`, `ping_status`, `post_password`, `post_name`, `to_ping`, `pinged`, `post_modified`, `post_modified_gmt`, `post_parent`, `menu_order`, `post_mime_type`, `guid`) VALUES (1, '2016-10-31 18:18:23', '2016-10-31 18:18:23', '', '', 'Order &ndash; October 31, 2016 @ 06:18 PM', '', 'wc-pending', 'shop_order', 'open', 'closed', 'order_58178aef5e0bf', 'order-oct-31-2016-0618-pm', '', '', '2016-10-31 18:18:23', '2016-10-31 18:18:23', 0, 0, '', '')
		   59 Query	SELECT * FROM wp_posts WHERE ID = 39 LIMIT 1
		   59 Query	UPDATE `wp_posts` SET `guid` = 'http://localhost/wordpress/?post_type=shop_order&p=39' WHERE `ID` = 39
		   59 Query	SELECT * FROM wp_posts WHERE ID = 39 LIMIT 1
		   59 Query	SELECT autoload FROM wp_options WHERE option_name = '_transient_is_multi_author'
		   59 Query	SHOW FULL COLUMNS FROM `wp_options`
		   59 Query	DELETE FROM `wp_options` WHERE `option_name` = '_transient_is_multi_author'
		   59 Query	SELECT autoload FROM wp_options WHERE option_name = '_transient_timeout_is_multi_author'
		   59 Query	SELECT autoload FROM wp_options WHERE option_name = '_transient_twentysixteen_categories'
		   59 Query	DELETE FROM `wp_options` WHERE `option_name` = '_transient_twentysixteen_categories'
		   59 Query	SELECT autoload FROM wp_options WHERE option_name = '_transient_timeout_twentysixteen_categories'
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_order_key' AND post_id = 39
		   59 Query	SHOW FULL COLUMNS FROM `wp_postmeta`
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_order_key', 'wc_order_58178aef66032')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_order_currency' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_order_currency', 'USD')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_prices_include_tax' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_prices_include_tax', 'no')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_customer_ip_address' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_customer_ip_address', '127.0.0.1')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_customer_user_agent' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_customer_user_agent', 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_customer_user' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_customer_user', '0')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_created_via' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_created_via', 'checkout')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_cart_hash' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_cart_hash', '4454e6c38959c0ee723dcdc28a0e75bb')
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_customer_user' AND post_id = 39
		   59 Query	UPDATE `wp_postmeta` SET `meta_value` = '2' WHERE `post_id` = 39 AND `meta_key` = '_customer_user'
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SELECT meta_id FROM wp_postmeta WHERE meta_key = '_order_version' AND post_id = 39
		   59 Query	INSERT INTO `wp_postmeta` (`post_id`, `meta_key`, `meta_value`) VALUES (39, '_order_version', '2.6.6')
		   59 Query	SELECT option_value FROM wp_options WHERE option_name = 'woocommerce_tax_display_cart' LIMIT 1
		   59 Query	SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN (39) ORDER BY meta_id ASC
		   59 Query	SHOW FULL COLUMNS FROM `wp_woocommerce_order_items`
		   59 Query	INSERT INTO `wp_woocommerce_order_items` (`order_item_name`, `order_item_type`, `order_id`) VALUES ('tp1', 'line_item', 39)
		   59 Query	SHOW FULL COLUMNS FROM `wp_woocommerce_order_itemmeta`
		   59 Query	INSERT INTO `wp_woocommerce_order_itemmeta` (`order_item_id`, `meta_key`, `meta_value`) VALUES ('50', '_qty', '1')
		   59 Query	INSERT INTO `wp_woocommerce_order_itemmeta` (`order_item_id`, `meta_key`, `meta_value`) VALUES ('50', '_tax_class', '')
		   59 Query	INSERT INTO `wp_woocommerce_order_itemmeta` (`order_item_id`, `meta_key`, `meta_value`) VALUES ('50', '_product_id', '9')
		   59 Query	INSERT INTO `wp_woocommerce_order_itemmeta` (`order_item_id`, `meta_key`, `meta_value`) VALUES ('50', '_variation_id', '0')
		   59 Query	INSERT INTO `wp_woocommerce_order_itemmeta` (`order_item_id`, `meta_key`, `meta_value`) VALUES ('50', '_line_subtotal', '100')
		   59 Query	INSERT INTO `wp_woocommerce_order_itemmeta` (`order_item_id`, `meta_key`, `meta_value`) VALUES ('50', '_line_total', '88')
